STATE_FIPS,CNTY_FIPS,STCOFIPS,Tract,FIPS,SQMI,Jurisdiction,Year,Opt In,Counted,Opt In Name,City,Community Name,Community Type,Region ID,Region Name,Region,Alias,Street Singles,Street Family,Street_UYouth,Cars,Vans,Campers,Tents,Encampments,Units,Car People,VanPeople,Camper People,Tent People,Encamp People,YouthCount15,YouthCount13,ES_Single,ES_Family,ES_UYouth,TH_Singles,TH_Family,TH_UYouth,Street Count,Unsheltered,ES_People,TH_People,Sheltered,Individual,Family Members,Unaccompanied,2015_Total,2015Total_woYouth
6,37,6037,101110,6037101110,0.44,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,101120,6037101120,4.98,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,101210,6037101210,0.25,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,6,0,0,0,0,2,1,3,6,0,0,4,2,6,0,0,0,0,0,0,0,0,18,18,0,0,0,18,0,0,18,18
6,37,6037,101220,6037101220,0.27,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,13,0,0,2,0,5,1,3,11,3,0,9,2,6,0,0,0,0,0,0,0,0,33,33,0,0,0,33,0,0,33,33
6,37,6037,101300,6037101300,0.97,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,28,0,1,7,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,38,0,1,39,39
6,37,6037,101400,6037101400,2.33,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,102101,6037102101,7.46,Foothill Trails District NC,2015,Yes,Yes,Foothill Trails District NC,Los Angeles,Foothill Trails,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,102102,6037102102,1.49,Sun Valley Area NC,2015,Yes,Yes,Sun Valley Area NC,Los Angeles,Sun Valley,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,103101,6037103101,1.59,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,1,0,0,0,6,7,1,0,0,0,12,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,103102,6037103102,0.48,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,6,1
6,37,6037,103200,6037103200,2.77,Foothill Trails District NC,2015,Yes,Yes,Foothill Trails District NC,Los Angeles,Foothill Trails,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,31,0,0,9,0,12,0,8,29,13,0,22,0,16,0,0,0,0,0,0,0,0,82,82,0,0,0,82,0,0,82,82
6,37,6037,103300,6037103300,3.64,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,8,0,0,1,0,0,0,3,4,1,0,0,0,6,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,103400,6037103400,1.55,Sunland-Tujunga NC,2015,Yes,Yes,Sunland-Tujunga NC,Los Angeles,Sunland-Tujunga,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,30,3,0,1,0,3,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,36,3,0,39,39
6,37,6037,104103,6037104103,0.35,Foothill Trails District NC,2015,Yes,Yes,Foothill Trails District NC,Los Angeles,Foothill Trails,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,104104,6037104104,0.6,Foothill Trails District NC,2015,Yes,Yes,Foothill Trails District NC,Los Angeles,Foothill Trails,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,20,3,0,5,0,1,0,10,16,7,0,2,0,19,0,0,0,0,0,0,0,0,51,51,0,0,0,48,3,0,51,51
6,37,6037,104105,6037104105,0.23,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,9,9,13,0,0,13,13
6,37,6037,104106,6037104106,1.73,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,1,2,1,2,2,8,1,3,2,3,4,0,19,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,104107,6037104107,1.43,Kagel Canyon,2015,No,No,Kagel Canyon,Unincorporated,Angeles National Forest,Unincorporated,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,104201,6037104201,0.41,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,2,1,1,2,0,0,4,1,2,4,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,10,0,2,12,12
6,37,6037,104202,6037104202,1.29,Foothill Trails District NC,2015,Yes,Yes,Foothill Trails District NC,Los Angeles,Foothill Trails,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,11,0,0,2,1,2,0,1,6,3,2,4,0,2,0,0,0,0,0,0,0,0,22,22,0,0,0,22,0,0,22,22
6,37,6037,104310,6037104310,0.34,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,104320,6037104320,0.47,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,4,0,0,4,0,0,7,0,0,0,0,83,0,0,0,0,0,7,7,83,0,83,90,0,0,90,90
6,37,6037,104401,6037104401,0.49,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,0,0,1,3,0,2,6,0,2,5,0,4,0,8,0,0,0,0,0,0,14,14,0,0,0,14,0,0,14,14
6,37,6037,104402,6037104402,0.36,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,19,0,0,1,4,4,0,0,9,1,7,7,0,0,3,0,0,0,0,0,0,0,34,37,0,0,0,34,0,0,37,34
6,37,6037,104500,6037104500,0.39,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,8,0,0,1,4,1,0,1,7,1,7,2,0,2,0,0,0,11,0,0,0,0,20,20,11,0,11,20,11,0,31,31
6,37,6037,104610,6037104610,0.23,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,5,0,1,0,2,5,0,0,7,0,3,9,0,0,10,4,0,0,0,0,0,0,18,28,0,0,0,17,0,1,28,18
6,37,6037,104620,6037104620,0.2,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,3
6,37,6037,104701,6037104701,0.21,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,3,1,0,0,4,0,5,2,0,0,1,0,0,0,0,0,0,0,7,8,0,0,0,7,0,0,8,7
6,37,6037,104702,6037104702,1.35,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,0,3,3,10,0,0,16,4,5,18,0,0,2,6,0,0,0,0,0,0,30,32,0,0,0,30,0,0,32,30
6,37,6037,104810,6037104810,0.43,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,8
6,37,6037,104820,6037104820,0.38,Pacoima NC,2015,Yes,Yes,Pacoima NC,Los Angeles,Pacoima,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106010,6037106010,0.99,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,4,0,0,0,1,3,1,4,9,0,2,5,2,8,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,0,21,21
6,37,6037,106020,6037106020,0.83,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,37,0,0,3,0,14,4,4,25,4,0,25,6,8,0,0,0,0,0,0,0,0,80,80,0,0,0,80,0,0,80,80
6,37,6037,106111,6037106111,1.5,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,0,3,0,1,0,2,6,4,0,2,0,4,0,0,0,0,0,0,0,0,13,13,0,0,0,13,0,0,13,13
6,37,6037,106112,6037106112,1.26,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,10,0,0,0,0,12,0,2,14,0,0,22,0,4,0,0,120,0,0,0,0,0,36,36,120,0,120,156,0,0,156,156
6,37,6037,106113,6037106113,0.54,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,8,0,0,4,2,1,0,1,8,6,3,2,0,2,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,0,21,21
6,37,6037,106114,6037106114,0.41,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,13,0,0,0,1,3,4,5,13,0,2,5,6,10,0,0,0,0,0,0,0,0,36,36,0,0,0,36,0,0,36,36
6,37,6037,106402,6037106402,1.2,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,4,0,0,4,1,2,0,1,8,6,2,4,0,2,0,0,0,0,0,0,0,0,18,18,0,0,0,18,0,0,18,18
6,37,6037,106403,6037106403,0.42,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,106404,6037106404,0.14,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,8,4,0,0,1,5,0,0,6,0,2,9,0,0,0,0,0,0,0,19,3,0,23,23,0,22,22,38,7,0,45,45
6,37,6037,106510,6037106510,2.19,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,106520,6037106520,0.85,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,106602,6037106602,3.81,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106603,6037106603,5.87,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106604,6037106604,1.08,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,1,1,5,0,0,7,1,2,9,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,0,14,14
6,37,6037,106605,6037106605,0.68,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,1,1,0,8,0,0,9,1,0,14,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,17,0,1,18,18
6,37,6037,106606,6037106606,0.37,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106641,6037106641,0.44,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106642,6037106642,0.56,Granada Hills North NC,2015,No,Yes,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,106643,6037106643,1.64,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,107010,6037107010,0.26,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,107020,6037107020,0.38,Sylmar NC,2015,Yes,Yes,Sylmar NC,Los Angeles,Sylmar,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,5,0,0,0,0,2,1,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,11,11,0,0,0,11,0,0,11,11
6,37,6037,108101,6037108101,0.43,Porter Ranch NC,2015,No,No,Porter Ranch NC,Los Angeles,Porter Ranch,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,108102,6037108102,0.76,Porter Ranch NC,2015,No,Yes,Porter Ranch NC,Los Angeles,Porter Ranch,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,5,0,0,0,0,7,2,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,18,0,0,18,18
6,37,6037,108103,6037108103,0.96,Porter Ranch NC,2015,No,No,Porter Ranch NC,Los Angeles,Porter Ranch,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,108104,6037108104,0.33,Porter Ranch NC,2015,No,No,Porter Ranch NC,Los Angeles,Porter Ranch,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,108200,6037108200,3.5,Porter Ranch NC,2015,No,Yes,Porter Ranch NC,Los Angeles,Porter Ranch,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,1,2,2,0,0,5,1,3,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,9,0,0,9,9
6,37,6037,109100,6037109100,0.56,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109200,6037109200,0.47,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109300,6037109300,0.6,Granada Hills North NC,2015,No,No,Granada Hills North NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109400,6037109400,0.69,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109500,6037109500,0.37,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109601,6037109601,0.56,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109602,6037109602,0.5,Mission Hills NC,2015,No,No,Mission Hills NC,Los Angeles,Mission Hills ,Community,SPA 7,Service Planning Area 7,East LA County,SPA 7-East LA County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109700,6037109700,0.63,Granada Hills South NC,2015,No,No,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,109800,6037109800,0.66,North Hills West NC,2015,Yes,Yes,North Hills West NC,Los Angeles,North Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111100,6037111100,0.92,Granada Hills South NC,2015,No,No,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111201,6037111201,0.7,Granada Hills South NC,2015,No,No,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111202,6037111202,0.71,Granada Hills South NC,2015,No,No,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111203,6037111203,1.36,Northridge East NC,2015,Yes,Yes,Northridge East NC,Los Angeles,Northridge,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,111204,6037111204,1.33,Northridge West NC,2015,Yes,Yes,Northridge West NC,Los Angeles,Northridge,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111301,6037111301,0.77,Granada Hills South NC,2015,No,No,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111302,6037111302,0.83,Northridge East NC,2015,Yes,Yes,Northridge East NC,Los Angeles,Northridge,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,111400,6037111400,0.71,Granada Hills South NC,2015,No,Yes,Granada Hills South NC,Los Angeles,Granada Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
6,37,6037,113100,6037113100,2.3,Chatsworth NC,2015,Yes,Yes,Chatsworth NC,Los Angeles,Chatsworth,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,1,3,0,0,4,0,2,5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,0,7,7
6,37,6037,113202,6037113202,4.23,Chatsworth NC,2015,Yes,Yes,Chatsworth NC,Los Angeles,Chatsworth,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,2,0,0,2,1,12,0,0,15,3,2,22,0,0,0,0,0,39,0,0,0,0,29,29,39,0,39,29,39,0,68,68
6,37,6037,113211,6037113211,2.85,Chatsworth NC,2015,Yes,Yes,Chatsworth NC,Los Angeles,Chatsworth,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,113212,6037113212,0.39,Chatsworth NC,2015,Yes,Yes,Chatsworth NC,Los Angeles,Chatsworth,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,1,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,2,5,5
6,37,6037,113213,6037113213,0.5,Chatsworth NC,2015,Yes,Yes,Chatsworth NC,Los Angeles,Chatsworth,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,113231,6037113231,1.74,West Hills NC,2015,No,No,West Hills NC,Unincorporated,West Hills,Unincorporated,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,113232,6037113232,0.87,West Hills NC,2015,No,No,West Hills NC,Los Angeles,West Hills,Community,SPA 2,Service Planning Area 2,San Fernando Valley,SPA 2-San Fernando Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
